LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
-17.1158900000,125.4367400000,353.9300000000,1.3500000000,1.1500000000,2022/11/17,"0544",A,"96",6.1NRT,310.3000000000,75.9700000000,D
-17.1076600000,125.4223600000,356.8800000000,1.3400000000,1.1500000000,2022/11/17,"0544",A,"98",6.1NRT,311.6900000000,88.5900000000,D
-16.7192600000,122.8995900000,349.8400000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"93",6.1NRT,307.4000000000,41.2400000000,D
-16.7207000000,122.8899300000,361.3400000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"100",6.1NRT,311.2700000000,70.9700000000,D
-16.7082100000,122.8483500000,367.1600000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"100",6.1NRT,309.2500000000,90.0100000000,D
-16.6539400000,122.8987200000,372.9700000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"100",6.1NRT,308.8600000000,112.5100000000,D
-16.6554000000,122.8890600000,349.3100000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"92",6.1NRT,307.1400000000,42.0500000000,D
-16.5866800000,122.8621400000,359.6800000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"99",6.1NRT,307.6400000000,71.0200000000,D
-16.5881300000,122.8525000000,346.5900000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"91",6.1NRT,306.4100000000,38.7400000000,D
-16.5746600000,122.8799400000,356.2000000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"97",6.1NRT,302.9800000000,62.6900000000,D
-16.5761100000,122.8703000000,382.4400000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"100",6.1NRT,305.8800000000,154.5000000000,D
-16.5775500000,122.8606600000,359.0800000000,1.0400000000,1.0200000000,2022/11/17,"0544",A,"99",6.1NRT,307.2900000000,69.4700000000,D
-16.1212800000,125.1156300000,364.6800000000,1.3300000000,1.1400000000,2022/11/17,"0544",A,"100",6.1NRT,305.9300000000,125.0500000000,D
-16.1233000000,125.1032600000,374.8500000000,1.3300000000,1.1400000000,2022/11/17,"0544",A,"100",6.1NRT,308.2900000000,175.1900000000,D
-16.1110500000,125.1138400000,357.5900000000,1.3300000000,1.1400000000,2022/11/17,"0544",A,"98",6.1NRT,304.9200000000,94.0700000000,D
-16.1130700000,125.1014900000,386.9700000000,1.3300000000,1.1400000000,2022/11/17,"0544",A,"100",6.1NRT,308.6500000000,251.2900000000,D
-15.9535300000,125.9141700000,348.0700000000,1.5100000000,1.2100000000,2022/11/17,"0544",A,"92",6.1NRT,310.1700000000,71.5000000000,D
-15.9558300000,125.9001100000,346.5900000000,1.5100000000,1.2100000000,2022/11/17,"0544",A,"91",6.1NRT,309.9200000000,63.8600000000,D
-15.8233100000,125.1215400000,347.0500000000,1.3500000000,1.1500000000,2022/11/17,"0544",A,"91",6.1NRT,296.7300000000,59.7200000000,D
-15.6559500000,125.7000000000,364.8500000000,1.4800000000,1.2000000000,2022/11/17,"0544",A,"100",6.1NRT,306.6700000000,136.9000000000,D
-15.5692100000,126.0103100000,346.8200000000,1.5600000000,1.2300000000,2022/11/17,"0544",A,"91",6.1NRT,301.3000000000,79.2400000000,D
-15.6659600000,124.8990200000,367.7600000000,1.3100000000,1.1400000000,2022/11/17,"0544",A,"100",6.1NRT,305.4700000000,135.4700000000,D
-15.6678900000,124.8868100000,366.9800000000,1.3100000000,1.1400000000,2022/11/17,"0544",A,"100",6.1NRT,307.8800000000,131.7200000000,D
-14.8713800000,126.6701300000,347.0500000000,1.7900000000,1.3100000000,2022/11/17,"0544",A,"91",6.1NRT,302.5400000000,92.2200000000,D
-14.8741700000,126.6536800000,349.1800000000,1.7800000000,1.3100000000,2022/11/17,"0544",A,"93",6.1NRT,305.5900000000,96.9500000000,D
9.6486600000,-63.5551000000,333.7500000000,3.3000000000,1.7200000000,2022/11/17,"0637",A,"100",6.1NRT,270.3900000000,199.2200000000,N
9.6527200000,-63.5619500000,324.7500000000,3.3000000000,1.7200000000,2022/11/17,"0637",A,"100",6.1NRT,269.9000000000,132.3500000000,N
18.9293600000,-70.3558800000,318.5300000000,1.0000000000,1.0000000000,2022/11/17,"0633",A,"97",6.1NRT,291.9800000000,16.2700000000,N
18.9279800000,-70.3465000000,322.8000000000,1.0000000000,1.0000000000,2022/11/17,"0633",A,"100",6.1NRT,292.6600000000,20.4500000000,N
-6.5048100000,37.4412000000,356.7500000000,1.0800000000,1.0400000000,2022/11/17,"0733",T,"98",6.1NRT,303.4700000000,72.7200000000,D
-6.5062700000,37.4508400000,353.2900000000,1.0800000000,1.0400000000,2022/11/17,"0733",T,"96",6.1NRT,302.6600000000,62.8700000000,D
-12.5421000000,36.9372000000,350.4600000000,1.0200000000,1.0100000000,2022/11/17,"0735",T,"94",6.1NRT,300.9100000000,49.0500000000,D
-16.1683400000,33.7679600000,355.2400000000,1.2900000000,1.1300000000,2022/11/17,"0735",T,"97",6.1NRT,313.6400000000,78.4700000000,D
-16.1787200000,33.7718800000,378.0600000000,1.2900000000,1.1300000000,2022/11/17,"0735",T,"100",6.1NRT,313.3900000000,185.8000000000,D
-18.1672400000,35.5429200000,360.8500000000,1.0300000000,1.0100000000,2022/11/17,"0737",T,"100",6.1NRT,311.7900000000,79.3600000000,D
-23.1414100000,31.9360800000,348.0600000000,1.3000000000,1.1300000000,2022/11/17,"0737",T,"93",6.1NRT,309.5800000000,55.5800000000,D
-23.1435000000,31.9485500000,350.3700000000,1.3000000000,1.1300000000,2022/11/17,"0737",T,"94",6.1NRT,307.3400000000,65.4700000000,D
-23.1473300000,31.9091600000,350.1800000000,1.3000000000,1.1300000000,2022/11/17,"0737",T,"93",6.1NRT,307.2600000000,65.3300000000,D
-23.1594900000,31.9197000000,348.5000000000,1.3000000000,1.1300000000,2022/11/17,"0737",T,"93",6.1NRT,304.4400000000,65.1900000000,D
-24.1313800000,32.4577900000,360.3700000000,1.1800000000,1.0800000000,2022/11/17,"0737",T,"100",6.1NRT,308.6400000000,90.4700000000,D
-26.8526200000,30.3203100000,377.2800000000,1.4100000000,1.1700000000,2022/11/17,"0739",T,"100",6.1NRT,302.9300000000,219.9700000000,D
-26.8550300000,30.3341800000,400.7300000000,1.4000000000,1.1700000000,2022/11/17,"0739",T,"100",6.1NRT,304.1600000000,409.5200000000,D
-26.8595900000,30.3264800000,356.0200000000,1.4000000000,1.1700000000,2022/11/17,"0739",T,"98",6.1NRT,300.5800000000,112.8700000000,D
17.8987700000,-93.1815000000,346.4500000000,1.1000000000,1.0400000000,2022/11/17,"0811",A,"100",6.1NRT,286.1500000000,65.0300000000,N
19.4022500000,-155.2874600000,353.6300000000,1.0100000000,1.0100000000,2022/11/17,"0824",T,"100",6.1NRT,289.6000000000,73.4200000000,N
19.4111300000,-155.2888600000,322.3100000000,1.0100000000,1.0100000000,2022/11/17,"0824",T,"100",6.1NRT,286.2700000000,22.6300000000,N
14.4621700000,17.8615700000,353.5000000000,1.0300000000,1.0100000000,2022/11/17,"0904",T,"96",6.1NRT,313.6700000000,57.2200000000,D
12.5781300000,17.7663000000,351.1100000000,1.0200000000,1.0100000000,2022/11/17,"0906",T,"95",6.1NRT,314.8200000000,46.9700000000,D
11.9493600000,14.4501900000,345.2400000000,1.4400000000,1.1900000000,2022/11/17,"0906",T,"92",6.1NRT,306.6900000000,73.4400000000,D
10.5560800000,20.7355100000,344.0600000000,1.1900000000,1.0900000000,2022/11/17,"0906",T,"91",6.1NRT,308.3100000000,52.2400000000,D
11.2950900000,13.3227300000,352.5900000000,1.6900000000,1.2800000000,2022/11/17,"0906",T,"96",6.1NRT,306.4100000000,125.9400000000,D
10.2127200000,20.8902400000,343.3400000000,1.2300000000,1.1000000000,2022/11/17,"0906",T,"91",6.1NRT,307.2900000000,52.7800000000,D
10.2110300000,20.9012300000,349.9300000000,1.2300000000,1.1000000000,2022/11/17,"0906",T,"95",6.1NRT,309.4700000000,70.0100000000,D
10.6424300000,17.5074700000,347.5000000000,1.0100000000,1.0000000000,2022/11/17,"0906",T,"93",6.1NRT,308.9100000000,47.6800000000,D
10.2658000000,19.8080400000,355.0900000000,1.0900000000,1.0400000000,2022/11/17,"0906",T,"97",6.1NRT,308.8700000000,72.1700000000,D
10.5969400000,17.3804600000,346.5400000000,1.0100000000,1.0100000000,2022/11/17,"0906",T,"93",6.1NRT,308.4200000000,46.2100000000,D
10.5956400000,17.3895600000,346.8700000000,1.0100000000,1.0100000000,2022/11/17,"0906",T,"93",6.1NRT,311.1000000000,46.3700000000,D
10.3940900000,18.1443400000,351.2800000000,1.0000000000,1.0000000000,2022/11/17,"0906",T,"95",6.1NRT,307.4000000000,56.1000000000,D
10.2281200000,18.7668800000,354.5900000000,1.0200000000,1.0100000000,2022/11/17,"0906",T,"97",6.1NRT,309.1400000000,63.3700000000,D
9.5121500000,23.2259600000,345.9600000000,1.8300000000,1.3200000000,2022/11/17,"0906",T,"93",6.1NRT,302.9100000000,111.8900000000,D
9.5534800000,20.8469900000,357.4100000000,1.2500000000,1.1100000000,2022/11/17,"0906",T,"98",6.1NRT,307.9400000000,94.8700000000,D
9.5453700000,20.8343700000,388.3300000000,1.2400000000,1.1100000000,2022/11/17,"0906",T,"100",6.1NRT,312.5400000000,245.6800000000,D
9.5436500000,20.8454700000,386.0700000000,1.2500000000,1.1100000000,2022/11/17,"0906",T,"100",6.1NRT,313.5700000000,228.7800000000,D
9.5372700000,20.8217700000,369.6900000000,1.2400000000,1.1100000000,2022/11/17,"0906",T,"100",6.1NRT,308.5200000000,144.1700000000,D
9.5355500000,20.8328500000,364.4300000000,1.2400000000,1.1100000000,2022/11/17,"0906",T,"100",6.1NRT,312.0400000000,118.6800000000,D
9.5274600000,20.8202600000,365.9700000000,1.2400000000,1.1100000000,2022/11/17,"0906",T,"100",6.1NRT,308.1400000000,127.5100000000,D
9.5176500000,20.8187400000,367.4100000000,1.2400000000,1.1100000000,2022/11/17,"0906",T,"100",6.1NRT,305.6200000000,135.3800000000,D
9.5432700000,20.0600600000,352.9800000000,1.1300000000,1.0600000000,2022/11/17,"0906",T,"96",6.1NRT,309.2500000000,68.7300000000,D
9.5252500000,19.2116200000,385.7800000000,1.0500000000,1.0200000000,2022/11/17,"0906",T,"100",6.1NRT,313.7400000000,177.7300000000,D
9.5238500000,19.2209900000,357.5000000000,1.0500000000,1.0200000000,2022/11/17,"0906",T,"98",6.1NRT,312.1000000000,71.9300000000,D
9.1199900000,21.7885500000,342.4400000000,1.4600000000,1.1900000000,2022/11/17,"0906",T,"91",6.1NRT,303.5200000000,65.4700000000,D
9.1179600000,21.8015100000,347.8300000000,1.4600000000,1.1900000000,2022/11/17,"0906",T,"94",6.1NRT,305.5000000000,82.6200000000,D
9.3878700000,19.8704100000,352.2200000000,1.1100000000,1.0500000000,2022/11/17,"0906",T,"96",6.1NRT,308.9100000000,63.2800000000,D
9.2514500000,20.4750300000,355.9000000000,1.2000000000,1.0900000000,2022/11/17,"0906",T,"98",6.1NRT,307.9800000000,86.5400000000,D
8.9599100000,19.0425400000,353.0300000000,1.0500000000,1.0200000000,2022/11/17,"0906",T,"96",6.1NRT,308.7700000000,63.2600000000,D
8.1095500000,22.1352000000,359.1000000000,1.6000000000,1.2500000000,2022/11/17,"0906",T,"99",6.1NRT,300.0100000000,155.9200000000,D
8.1072900000,22.1492900000,371.3500000000,1.6000000000,1.2500000000,2022/11/17,"0906",T,"100",6.1NRT,301.6200000000,230.3100000000,D
8.1064200000,22.1432800000,373.6300000000,1.6000000000,1.2500000000,2022/11/17,"0906",T,"100",6.1NRT,301.9900000000,246.2900000000,D
6.3268000000,16.1872500000,341.9700000000,1.0300000000,1.0100000000,2022/11/17,"0909",T,"91",6.1NRT,304.7800000000,40.6200000000,D
4.7105800000,18.4653300000,348.1500000000,1.0700000000,1.0300000000,2022/11/17,"0909",T,"95",6.1NRT,298.8000000000,59.2700000000,D
12.4172300000,35.1844700000,380.4800000000,2.0300000000,1.3900000000,2022/11/17,"1049",A,"100",6.1NRT,306.1200000000,404.0700000000,D
12.4295300000,35.1822600000,384.1200000000,2.0300000000,1.3900000000,2022/11/17,"1049",A,"100",6.1NRT,307.7400000000,439.1500000000,D
12.4354200000,35.1929200000,353.4200000000,2.0200000000,1.3900000000,2022/11/17,"1049",A,"96",6.1NRT,306.2600000000,149.8400000000,D
12.4322500000,35.1746600000,346.0200000000,2.0300000000,1.3900000000,2022/11/17,"1049",A,"92",6.1NRT,306.1200000000,103.8200000000,D
10.3306300000,33.5496900000,343.3100000000,2.9900000000,1.6400000000,2022/11/17,"1049",A,"92",6.1NRT,302.9200000000,186.8100000000,D
-22.4425400000,46.6397800000,343.3500000000,1.1200000000,1.0500000000,2022/11/17,"1040",A,"91",6.1NRT,307.9800000000,41.1900000000,D
-17.7112200000,47.9680900000,350.5100000000,1.0000000000,1.0000000000,2022/11/17,"1042",A,"95",6.1NRT,297.2800000000,50.7300000000,D
-17.7125800000,47.9587300000,379.7900000000,1.0000000000,1.0000000000,2022/11/17,"1042",A,"100",6.1NRT,312.3500000000,140.4000000000,D
-17.7036200000,47.9573100000,360.1200000000,1.0000000000,1.0000000000,2022/11/17,"1042",A,"100",6.1NRT,310.3400000000,72.7300000000,D
-17.5629700000,48.0374200000,367.8500000000,1.0000000000,1.0000000000,2022/11/17,"1042",A,"100",6.1NRT,306.8000000000,94.7200000000,D
-17.1429500000,48.5099100000,348.2900000000,1.0200000000,1.0100000000,2022/11/17,"1042",A,"94",6.1NRT,306.0500000000,49.0300000000,D
-17.1443700000,48.5004300000,346.5900000000,1.0200000000,1.0100000000,2022/11/17,"1042",A,"93",6.1NRT,305.3600000000,45.1800000000,D
-17.0612400000,48.7551700000,345.8100000000,1.0300000000,1.0200000000,2022/11/17,"1042",A,"92",6.1NRT,297.7100000000,50.4100000000,D
-16.9291400000,48.7071400000,354.1500000000,1.0300000000,1.0200000000,2022/11/17,"1042",A,"97",6.1NRT,298.5000000000,65.2600000000,D
-17.8303700000,36.6310100000,346.4200000000,4.7900000000,2.0000000000,2022/11/17,"1042",A,"93",6.1NRT,300.5000000000,431.9600000000,D
-17.8328600000,36.6271700000,347.6400000000,4.7900000000,2.0000000000,2022/11/17,"1042",A,"94",6.1NRT,300.3300000000,457.5200000000,D
-15.4796200000,47.2995100000,352.8500000000,1.0000000000,1.0000000000,2022/11/17,"1042",A,"96",6.1NRT,302.8300000000,56.3700000000,D
-15.2573000000,40.4071500000,343.7100000000,2.2900000000,1.4600000000,2022/11/17,"1042",A,"91",6.1NRT,300.9200000000,109.6400000000,D
-13.6952800000,49.8074900000,343.5000000000,1.2300000000,1.1000000000,2022/11/17,"1042",A,"91",6.1NRT,290.1900000000,57.1800000000,D
-13.5838500000,48.6060000000,359.0100000000,1.0800000000,1.0400000000,2022/11/17,"1042",A,"99",6.1NRT,300.6400000000,82.8900000000,D
-11.1208000000,40.3107200000,358.6800000000,2.0200000000,1.3800000000,2022/11/17,"1045",A,"99",6.1NRT,299.1800000000,198.5800000000,D
-10.5906800000,39.8623300000,349.4600000000,2.1500000000,1.4200000000,2022/11/17,"1045",A,"95",6.1NRT,293.1800000000,158.4500000000,D
-10.5228700000,39.8878400000,356.1400000000,2.1300000000,1.4200000000,2022/11/17,"1045",A,"98",6.1NRT,292.5100000000,205.8900000000,D
-10.5225800000,39.8809200000,348.8000000000,2.1300000000,1.4200000000,2022/11/17,"1045",A,"94",6.1NRT,292.3800000000,154.5900000000,D
-10.4366700000,39.9471800000,351.3500000000,2.1000000000,1.4100000000,2022/11/17,"1045",A,"96",6.1NRT,293.4500000000,164.9500000000,D
-10.4326600000,39.7706800000,342.2500000000,2.1700000000,1.4300000000,2022/11/17,"1045",A,"91",6.1NRT,289.0300000000,120.7300000000,D
-10.4339600000,39.7657700000,347.2800000000,2.1700000000,1.4300000000,2022/11/17,"1045",A,"94",6.1NRT,290.0700000000,150.0500000000,D
-8.1265500000,37.5594300000,345.8100000000,2.9900000000,1.6400000000,2022/11/17,"1045",A,"93",6.1NRT,296.2800000000,191.2500000000,D
13.6807000000,-9.3468600000,355.8000000000,1.3200000000,1.1400000000,2022/11/17,"1045",T,"98",6.1NRT,296.7800000000,102.8800000000,D
10.4388900000,-2.9270700000,352.9800000000,1.3800000000,1.1600000000,2022/11/17,"1045",T,"96",6.1NRT,309.5600000000,92.2300000000,D
9.4676600000,-2.2047700000,342.6100000000,1.6100000000,1.2500000000,2022/11/17,"1045",T,"91",6.1NRT,302.7400000000,80.8200000000,D
9.5094200000,-4.0554000000,352.3800000000,1.2100000000,1.1000000000,2022/11/17,"1045",T,"96",6.1NRT,302.5400000000,76.3800000000,D
9.5077400000,-4.0446400000,348.6700000000,1.2200000000,1.1000000000,2022/11/17,"1045",T,"94",6.1NRT,304.2400000000,66.6300000000,D
9.4980600000,-4.0462800000,344.1900000000,1.2200000000,1.1000000000,2022/11/17,"1045",T,"92",6.1NRT,302.1700000000,55.9500000000,D
9.3776400000,-3.6726900000,361.5600000000,1.2800000000,1.1200000000,2022/11/17,"1045",T,"100",6.1NRT,306.9400000000,115.5300000000,D
9.3758500000,-3.6612400000,360.2800000000,1.2900000000,1.1300000000,2022/11/17,"1045",T,"100",6.1NRT,307.8900000000,109.5400000000,D
9.3431600000,-3.4519900000,360.5200000000,1.3300000000,1.1400000000,2022/11/17,"1045",T,"100",6.1NRT,306.2900000000,117.1100000000,D
9.3413200000,-3.4402300000,356.0500000000,1.3300000000,1.1400000000,2022/11/17,"1045",T,"98",6.1NRT,309.6400000000,98.9500000000,D
9.1061500000,-3.3726900000,349.5600000000,1.3500000000,1.1500000000,2022/11/17,"1045",T,"95",6.1NRT,308.0000000000,80.9200000000,D
9.0959300000,-3.3742300000,359.0700000000,1.3500000000,1.1500000000,2022/11/17,"1045",T,"99",6.1NRT,305.0800000000,116.6900000000,D
14.5363700000,-3.1343900000,344.8900000000,1.1800000000,1.0800000000,2022/11/17,"1045",T,"91",6.1NRT,314.4300000000,43.3600000000,D
14.5268000000,-3.1359200000,352.6100000000,1.1800000000,1.0800000000,2022/11/17,"1045",T,"96",6.1NRT,313.2900000000,64.4800000000,D
14.5142400000,-3.1443600000,344.0000000000,1.1800000000,1.0800000000,2022/11/17,"1045",T,"91",6.1NRT,312.3100000000,44.3200000000,D
15.2397900000,-8.4778900000,377.4000000000,1.2300000000,1.1000000000,2022/11/17,"1045",T,"100",6.1NRT,311.3300000000,176.5000000000,D
14.8154100000,-7.6330300000,357.6000000000,1.1000000000,1.0500000000,2022/11/17,"1045",T,"98",6.1NRT,315.0700000000,74.3000000000,D
14.8061000000,-7.6343400000,351.0300000000,1.1000000000,1.0500000000,2022/11/17,"1045",T,"94",6.1NRT,315.6900000000,55.6300000000,D
13.3429800000,-1.0684200000,345.5200000000,1.6800000000,1.2700000000,2022/11/17,"1045",T,"91",6.1NRT,306.7800000000,88.8200000000,D
-18.7689500000,14.8636000000,366.5800000000,2.9700000000,1.6400000000,2022/11/17,"1218",A,"94",6.1NRT,295.4700000000,447.9900000000,D
-15.8353600000,21.2690400000,356.4400000000,1.0500000000,1.0200000000,2022/11/17,"1218",A,"98",6.1NRT,312.3800000000,66.7300000000,D
-14.1276000000,21.9758500000,358.5300000000,1.0000000000,1.0000000000,2022/11/17,"1221",A,"99",6.1NRT,306.2000000000,70.0100000000,D
-13.3657100000,24.5048100000,344.3500000000,1.1600000000,1.0700000000,2022/11/17,"1221",A,"92",6.1NRT,303.2600000000,48.3600000000,D
5.0732700000,20.8442900000,347.2500000000,1.2100000000,1.1000000000,2022/11/17,"1227",A,"94",6.1NRT,298.3200000000,64.4900000000,D
5.1300400000,18.9757900000,343.2800000000,1.0200000000,1.0100000000,2022/11/17,"1227",A,"92",6.1NRT,298.6900000000,44.5400000000,D
5.1287500000,18.9666900000,384.7600000000,1.0200000000,1.0100000000,2022/11/17,"1227",A,"100",6.1NRT,303.3000000000,173.2800000000,D
4.8324700000,16.4035300000,351.2600000000,1.0900000000,1.0400000000,2022/11/17,"1227",A,"96",6.1NRT,303.2900000000,64.2400000000,D
6.1294700000,23.3364800000,368.4400000000,1.8700000000,1.3400000000,2022/11/17,"1227",A,"100",6.1NRT,301.8000000000,256.2500000000,D
6.1272600000,23.3200100000,352.9900000000,1.8700000000,1.3400000000,2022/11/17,"1227",A,"96",6.1NRT,300.4100000000,150.0000000000,D
6.1726300000,22.5618600000,357.4800000000,1.6400000000,1.2600000000,2022/11/17,"1227",A,"98",6.1NRT,301.6900000000,147.3600000000,D
6.1745800000,22.5695900000,358.1500000000,1.6400000000,1.2600000000,2022/11/17,"1227",A,"99",6.1NRT,301.5800000000,152.1800000000,D
5.9296900000,20.1903600000,346.4900000000,1.1500000000,1.0700000000,2022/11/17,"1227",A,"94",6.1NRT,279.4800000000,64.0300000000,D
5.9004900000,15.5225600000,345.7400000000,1.1600000000,1.0700000000,2022/11/17,"1227",A,"93",6.1NRT,304.7800000000,56.5400000000,D
6.8626500000,19.2508900000,345.5400000000,1.0700000000,1.0300000000,2022/11/17,"1227",A,"93",6.1NRT,305.5100000000,45.2400000000,D
6.6311200000,17.4387200000,353.4500000000,1.0000000000,1.0000000000,2022/11/17,"1227",A,"97",6.1NRT,304.5800000000,61.8200000000,D
7.3049300000,19.1958600000,342.6900000000,1.0700000000,1.0300000000,2022/11/17,"1227",A,"91",6.1NRT,305.4200000000,43.3400000000,D
7.5139800000,20.1743500000,359.8000000000,1.1900000000,1.0900000000,2022/11/17,"1227",A,"99",6.1NRT,300.6200000000,99.4900000000,D
7.5139300000,16.2275900000,343.8600000000,1.0500000000,1.0200000000,2022/11/17,"1227",A,"91",6.1NRT,305.3800000000,44.6700000000,D
7.6456300000,16.3736400000,356.6200000000,1.0400000000,1.0200000000,2022/11/17,"1227",A,"98",6.1NRT,308.3000000000,69.8600000000,D
7.7630000000,16.4156600000,343.5300000000,1.0300000000,1.0200000000,2022/11/17,"1227",A,"91",6.1NRT,310.4100000000,38.0700000000,D
8.6510700000,22.6682700000,349.4300000000,1.8200000000,1.3200000000,2022/11/17,"1227",A,"95",6.1NRT,304.0500000000,127.1700000000,D
7.7734000000,16.4235500000,343.8200000000,1.0300000000,1.0200000000,2022/11/17,"1227",A,"91",6.1NRT,311.0400000000,38.3100000000,D
8.6588500000,22.6782500000,345.6100000000,1.8300000000,1.3200000000,2022/11/17,"1227",A,"93",6.1NRT,305.3300000000,108.4500000000,D
9.0964100000,25.7276100000,343.6800000000,3.2300000000,1.7000000000,2022/11/17,"1227",A,"91",6.1NRT,300.7800000000,221.7500000000,D
9.1194800000,25.6658700000,351.1100000000,3.1900000000,1.6900000000,2022/11/17,"1227",A,"95",6.1NRT,301.0900000000,292.3600000000,D
9.1184700000,25.6582300000,351.7400000000,3.1900000000,1.6900000000,2022/11/17,"1227",A,"96",6.1NRT,300.7900000000,299.1700000000,D
8.4453800000,19.7666500000,355.8200000000,1.1600000000,1.0700000000,2022/11/17,"1227",A,"98",6.1NRT,304.7200000000,82.9700000000,D
8.4493700000,19.7711300000,346.1800000000,1.1600000000,1.0700000000,2022/11/17,"1227",A,"92",6.1NRT,304.8400000000,54.6200000000,D
8.6218700000,20.3755600000,348.4800000000,1.2600000000,1.1100000000,2022/11/17,"1227",A,"94",6.1NRT,309.9600000000,66.2900000000,D
